Always equal to ACS Summary File identification,State Postal Abbreviation,Geographic Identifier,Area Name,Tribal Tract,Tribal Block Group,FIPS,Area (Land),Area (Water),Place (State FIPS + Place FIPS),ZIP Code Tabulation Area (3-digit),Qualified Area Name,Total_Pop,Percent_Pov
ACSSF,CT,1400000US09110980002,"Census Tract 9800.02, Capitol Planning Region, Connecticut",,,09110980002,3833412,0,09,,"Census Tract 9800.02, Capitol Planning Region, Connecticut",0,
ACSSF,CT,1400000US09110980003,"Census Tract 9800.03, Capitol Planning Region, Connecticut",,,09110980003,602790,0,09,,"Census Tract 9800.03, Capitol Planning Region, Connecticut",0,
ACSSF,CT,1400000US09110980100,"Census Tract 9801, Capitol Planning Region, Connecticut",,,09110980100,4136404,1044531,09,,"Census Tract 9801, Capitol Planning Region, Connecticut",940,
ACSSF,CT,1400000US09120060100,"Census Tract 601, Greater Bridgeport Planning Region, Connecticut",,,09120060100,3837602,0,09,,"Census Tract 601, Greater Bridgeport Planning Region, Connecticut",3995,0
ACSSF,CT,1400000US09120060200,"Census Tract 602, Greater Bridgeport Planning Region, Connecticut",,,09120060200,4201169,11817,09,,"Census Tract 602, Greater Bridgeport Planning Region, Connecticut",4479,3.3
ACSSF,CT,1400000US09120060300,"Census Tract 603, Greater Bridgeport Planning Region, Connecticut",,,09120060300,11682704,1050712,09,,"Census Tract 603, Greater Bridgeport Planning Region, Connecticut",4251,1.14
ACSSF,CT,1400000US09120060400,"Census Tract 604, Greater Bridgeport Planning Region, Connecticut",,,09120060400,22385495,0,09,,"Census Tract 604, Greater Bridgeport Planning Region, Connecticut",5098,0
ACSSF,CT,1400000US09120060500,"Census Tract 605, Greater Bridgeport Planning Region, Connecticut",,,09120060500,5608990,17867,09,,"Census Tract 605, Greater Bridgeport Planning Region, Connecticut",3156,0.49
ACSSF,CT,1400000US09120060600,"Census Tract 606, Greater Bridgeport Planning Region, Connecticut",,,09120060600,2941270,406934,09,,"Census Tract 606, Greater Bridgeport Planning Region, Connecticut",2089,4.2
ACSSF,CT,1400000US09120060700,"Census Tract 607, Greater Bridgeport Planning Region, Connecticut",,,09120060700,5305269,46781,09,,"Census Tract 607, Greater Bridgeport Planning Region, Connecticut",7987,2.88
ACSSF,CT,1400000US09120060800,"Census Tract 608, Greater Bridgeport Planning Region, Connecticut",,,09120060800,1423922,0,09,,"Census Tract 608, Greater Bridgeport Planning Region, Connecticut",2265,3.99
ACSSF,CT,1400000US09120060900,"Census Tract 609, Greater Bridgeport Planning Region, Connecticut",,,09120060900,1496123,0,09,,"Census Tract 609, Greater Bridgeport Planning Region, Connecticut",2680,2.42
ACSSF,CT,1400000US09120061000,"Census Tract 610, Greater Bridgeport Planning Region, Connecticut",,,09120061000,3329661,0,09,,"Census Tract 610, Greater Bridgeport Planning Region, Connecticut",4189,5.98
ACSSF,CT,1400000US09120061100,"Census Tract 611, Greater Bridgeport Planning Region, Connecticut",,,09120061100,2707147,0,09,,"Census Tract 611, Greater Bridgeport Planning Region, Connecticut",3850,1.18
ACSSF,CT,1400000US09120061200,"Census Tract 612, Greater Bridgeport Planning Region, Connecticut",,,09120061200,790582,0,09,,"Census Tract 612, Greater Bridgeport Planning Region, Connecticut",2270,4.54
ACSSF,CT,1400000US09120061300,"Census Tract 613, Greater Bridgeport Planning Region, Connecticut",,,09120061300,1250954,0,09,,"Census Tract 613, Greater Bridgeport Planning Region, Connecticut",2973,1.73
ACSSF,CT,1400000US09120061400,"Census Tract 614, Greater Bridgeport Planning Region, Connecticut",,,09120061400,1615561,0,09,,"Census Tract 614, Greater Bridgeport Planning Region, Connecticut",3196,5.27
ACSSF,CT,1400000US09120061500,"Census Tract 615, Greater Bridgeport Planning Region, Connecticut",,,09120061500,3641728,540635,09,,"Census Tract 615, Greater Bridgeport Planning Region, Connecticut",4823,0.35
ACSSF,CT,1400000US09120061600,"Census Tract 616, Greater Bridgeport Planning Region, Connecticut",,,09120061600,5229605,1752515,09,,"Census Tract 616, Greater Bridgeport Planning Region, Connecticut",5207,1.92
ACSSF,CT,1400000US09120070100,"Census Tract 701, Greater Bridgeport Planning Region, Connecticut",,,09120070100,1692879,744658,09,,"Census Tract 701, Greater Bridgeport Planning Region, Connecticut",6732,0
ACSSF,CT,1400000US09120070200,"Census Tract 702, Greater Bridgeport Planning Region, Connecticut",,,09120070200,843488,59847,09,,"Census Tract 702, Greater Bridgeport Planning Region, Connecticut",4419,18.32
ACSSF,CT,1400000US09120070300,"Census Tract 703, Greater Bridgeport Planning Region, Connecticut",,,09120070300,1074850,214804,09,,"Census Tract 703, Greater Bridgeport Planning Region, Connecticut",1277,48.75
ACSSF,CT,1400000US09120070400,"Census Tract 704, Greater Bridgeport Planning Region, Connecticut",,,09120070400,1742609,4461228,09,,"Census Tract 704, Greater Bridgeport Planning Region, Connecticut",1926,22.87
ACSSF,CT,1400000US09120070500,"Census Tract 705, Greater Bridgeport Planning Region, Connecticut",,,09120070500,382635,0,09,,"Census Tract 705, Greater Bridgeport Planning Region, Connecticut",1945,55.36
ACSSF,CT,1400000US09120070600,"Census Tract 706, Greater Bridgeport Planning Region, Connecticut",,,09120070600,1781953,365174,09,,"Census Tract 706, Greater Bridgeport Planning Region, Connecticut",2697,40.62
ACSSF,CT,1400000US09120070900,"Census Tract 709, Greater Bridgeport Planning Region, Connecticut",,,09120070900,442261,0,09,,"Census Tract 709, Greater Bridgeport Planning Region, Connecticut",2394,40.53
ACSSF,CT,1400000US09120071000,"Census Tract 710, Greater Bridgeport Planning Region, Connecticut",,,09120071000,1147984,0,09,,"Census Tract 710, Greater Bridgeport Planning Region, Connecticut",2669,18.61
ACSSF,CT,1400000US09120071100,"Census Tract 711, Greater Bridgeport Planning Region, Connecticut",,,09120071100,662760,0,09,,"Census Tract 711, Greater Bridgeport Planning Region, Connecticut",4278,18.22
ACSSF,CT,1400000US09120071200,"Census Tract 712, Greater Bridgeport Planning Region, Connecticut",,,09120071200,556437,0,09,,"Census Tract 712, Greater Bridgeport Planning Region, Connecticut",5589,62.29
ACSSF,CT,1400000US09120071300,"Census Tract 713, Greater Bridgeport Planning Region, Connecticut",,,09120071300,309935,0,09,,"Census Tract 713, Greater Bridgeport Planning Region, Connecticut",2635,22.61
ACSSF,CT,1400000US09120071400,"Census Tract 714, Greater Bridgeport Planning Region, Connecticut",,,09120071400,584774,0,09,,"Census Tract 714, Greater Bridgeport Planning Region, Connecticut",4409,43.72
ACSSF,CT,1400000US09120071600,"Census Tract 716, Greater Bridgeport Planning Region, Connecticut",,,09120071600,172310,0,09,,"Census Tract 716, Greater Bridgeport Planning Region, Connecticut",2309,64.9
ACSSF,CT,1400000US09120071900,"Census Tract 719, Greater Bridgeport Planning Region, Connecticut",,,09120071900,494024,0,09,,"Census Tract 719, Greater Bridgeport Planning Region, Connecticut",4678,23.01
ACSSF,CT,1400000US09120072000,"Census Tract 720, Greater Bridgeport Planning Region, Connecticut",,,09120072000,687910,0,09,,"Census Tract 720, Greater Bridgeport Planning Region, Connecticut",3691,24.47
ACSSF,CT,1400000US09120072100,"Census Tract 721, Greater Bridgeport Planning Region, Connecticut",,,09120072100,1296158,0,09,,"Census Tract 721, Greater Bridgeport Planning Region, Connecticut",7005,21.36
ACSSF,CT,1400000US09120072200,"Census Tract 722, Greater Bridgeport Planning Region, Connecticut",,,09120072200,901411,0,09,,"Census Tract 722, Greater Bridgeport Planning Region, Connecticut",4439,17.36
ACSSF,CT,1400000US09120072300,"Census Tract 723, Greater Bridgeport Planning Region, Connecticut",,,09120072300,917854,0,09,,"Census Tract 723, Greater Bridgeport Planning Region, Connecticut",5627,32.68
ACSSF,CT,1400000US09120072400,"Census Tract 724, Greater Bridgeport Planning Region, Connecticut",,,09120072400,683636,0,09,,"Census Tract 724, Greater Bridgeport Planning Region, Connecticut",3496,8.53
ACSSF,CT,1400000US09120072500,"Census Tract 725, Greater Bridgeport Planning Region, Connecticut",,,09120072500,1445637,0,09,,"Census Tract 725, Greater Bridgeport Planning Region, Connecticut",6336,27.44
ACSSF,CT,1400000US09120072600,"Census Tract 726, Greater Bridgeport Planning Region, Connecticut",,,09120072600,3020530,3299,09,,"Census Tract 726, Greater Bridgeport Planning Region, Connecticut",9045,0
ACSSF,CT,1400000US09120072700,"Census Tract 727, Greater Bridgeport Planning Region, Connecticut",,,09120072700,1796460,281360,09,,"Census Tract 727, Greater Bridgeport Planning Region, Connecticut",4206,30.71
ACSSF,CT,1400000US09120072800,"Census Tract 728, Greater Bridgeport Planning Region, Connecticut",,,09120072800,1497269,0,09,,"Census Tract 728, Greater Bridgeport Planning Region, Connecticut",4693,44.72
ACSSF,CT,1400000US09120072900,"Census Tract 729, Greater Bridgeport Planning Region, Connecticut",,,09120072900,2321220,134940,09,,"Census Tract 729, Greater Bridgeport Planning Region, Connecticut",4739,20.8
ACSSF,CT,1400000US09120073000,"Census Tract 730, Greater Bridgeport Planning Region, Connecticut",,,09120073000,1201081,0,09,,"Census Tract 730, Greater Bridgeport Planning Region, Connecticut",1887,0
ACSSF,CT,1400000US09120073100,"Census Tract 731, Greater Bridgeport Planning Region, Connecticut",,,09120073100,2887276,22088,09,,"Census Tract 731, Greater Bridgeport Planning Region, Connecticut",4877,27.79
ACSSF,CT,1400000US09120073200,"Census Tract 732, Greater Bridgeport Planning Region, Connecticut",,,09120073200,877230,0,09,,"Census Tract 732, Greater Bridgeport Planning Region, Connecticut",3999,64.43
ACSSF,CT,1400000US09120073300,"Census Tract 733, Greater Bridgeport Planning Region, Connecticut",,,09120073300,502620,0,09,,"Census Tract 733, Greater Bridgeport Planning Region, Connecticut",3222,16.36
ACSSF,CT,1400000US09120073400,"Census Tract 734, Greater Bridgeport Planning Region, Connecticut",,,09120073400,1241390,20085,09,,"Census Tract 734, Greater Bridgeport Planning Region, Connecticut",3183,28.21
ACSSF,CT,1400000US09120073500,"Census Tract 735, Greater Bridgeport Planning Region, Connecticut",,,09120073500,444174,17207,09,,"Census Tract 735, Greater Bridgeport Planning Region, Connecticut",3098,41.66
ACSSF,CT,1400000US09120073600,"Census Tract 736, Greater Bridgeport Planning Region, Connecticut",,,09120073600,269194,0,09,,"Census Tract 736, Greater Bridgeport Planning Region, Connecticut",2139,48.8
ACSSF,CT,1400000US09120073700,"Census Tract 737, Greater Bridgeport Planning Region, Connecticut",,,09120073700,881822,4891,09,,"Census Tract 737, Greater Bridgeport Planning Region, Connecticut",4410,47.23
ACSSF,CT,1400000US09120073800,"Census Tract 738, Greater Bridgeport Planning Region, Connecticut",,,09120073800,527984,5532,09,,"Census Tract 738, Greater Bridgeport Planning Region, Connecticut",1907,59.88
ACSSF,CT,1400000US09120073900,"Census Tract 739, Greater Bridgeport Planning Region, Connecticut",,,09120073900,510134,34332,09,,"Census Tract 739, Greater Bridgeport Planning Region, Connecticut",3280,30.53
ACSSF,CT,1400000US09120074000,"Census Tract 740, Greater Bridgeport Planning Region, Connecticut",,,09120074000,944567,287380,09,,"Census Tract 740, Greater Bridgeport Planning Region, Connecticut",2044,27.39
ACSSF,CT,1400000US09120074300,"Census Tract 743, Greater Bridgeport Planning Region, Connecticut",,,09120074300,1372825,80504,09,,"Census Tract 743, Greater Bridgeport Planning Region, Connecticut",3987,59.62
ACSSF,CT,1400000US09120074400,"Census Tract 744, Greater Bridgeport Planning Region, Connecticut",,,09120074400,1951522,1929317,09,,"Census Tract 744, Greater Bridgeport Planning Region, Connecticut",4326,40.43
ACSSF,CT,1400000US09120080100,"Census Tract 801, Greater Bridgeport Planning Region, Connecticut",,,09120080100,1198442,0,09,,"Census Tract 801, Greater Bridgeport Planning Region, Connecticut",4664,13.23
ACSSF,CT,1400000US09120080200,"Census Tract 802, Greater Bridgeport Planning Region, Connecticut",,,09120080200,1338468,2977,09,,"Census Tract 802, Greater Bridgeport Planning Region, Connecticut",3546,23.23
ACSSF,CT,1400000US09120080400,"Census Tract 804, Greater Bridgeport Planning Region, Connecticut",,,09120080400,3649098,98374,09,,"Census Tract 804, Greater Bridgeport Planning Region, Connecticut",4451,6.77
ACSSF,CT,1400000US09120080500,"Census Tract 805, Greater Bridgeport Planning Region, Connecticut",,,09120080500,8345990,3881238,09,,"Census Tract 805, Greater Bridgeport Planning Region, Connecticut",3795,21.58
ACSSF,CT,1400000US09120080600,"Census Tract 806, Greater Bridgeport Planning Region, Connecticut",,,09120080600,1707445,594288,09,,"Census Tract 806, Greater Bridgeport Planning Region, Connecticut",2833,33.13
ACSSF,CT,1400000US09120080700,"Census Tract 807, Greater Bridgeport Planning Region, Connecticut",,,09120080700,1750427,283029,09,,"Census Tract 807, Greater Bridgeport Planning Region, Connecticut",1952,3.29
ACSSF,CT,1400000US09120080800,"Census Tract 808, Greater Bridgeport Planning Region, Connecticut",,,09120080800,3268077,629719,09,,"Census Tract 808, Greater Bridgeport Planning Region, Connecticut",5104,0
ACSSF,CT,1400000US09120080900,"Census Tract 809, Greater Bridgeport Planning Region, Connecticut",,,09120080900,1848471,0,09,,"Census Tract 809, Greater Bridgeport Planning Region, Connecticut",5084,5.21
ACSSF,CT,1400000US09120081000,"Census Tract 810, Greater Bridgeport Planning Region, Connecticut",,,09120081000,2795938,0,09,,"Census Tract 810, Greater Bridgeport Planning Region, Connecticut",4681,6.32
ACSSF,CT,1400000US09120081100,"Census Tract 811, Greater Bridgeport Planning Region, Connecticut",,,09120081100,3366225,0,09,,"Census Tract 811, Greater Bridgeport Planning Region, Connecticut",4745,2.81
ACSSF,CT,1400000US09120081200,"Census Tract 812, Greater Bridgeport Planning Region, Connecticut",,,09120081200,6000772,435905,09,,"Census Tract 812, Greater Bridgeport Planning Region, Connecticut",6146,2.98
ACSSF,CT,1400000US09120081300,"Census Tract 813, Greater Bridgeport Planning Region, Connecticut",,,09120081300,9979288,384421,09,,"Census Tract 813, Greater Bridgeport Planning Region, Connecticut",5402,0.89
ACSSF,CT,1400000US09120090100,"Census Tract 901, Greater Bridgeport Planning Region, Connecticut",,,09120090100,8551041,87362,09,,"Census Tract 901, Greater Bridgeport Planning Region, Connecticut",3008,13.83
ACSSF,CT,1400000US09120090200,"Census Tract 902, Greater Bridgeport Planning Region, Connecticut",,,09120090200,9739615,257766,09,,"Census Tract 902, Greater Bridgeport Planning Region, Connecticut",8234,8.04
ACSSF,CT,1400000US09120090300,"Census Tract 903, Greater Bridgeport Planning Region, Connecticut",,,09120090300,4764507,0,09,,"Census Tract 903, Greater Bridgeport Planning Region, Connecticut",4554,7.54
ACSSF,CT,1400000US09120090400,"Census Tract 904, Greater Bridgeport Planning Region, Connecticut",,,09120090400,7347827,0,09,,"Census Tract 904, Greater Bridgeport Planning Region, Connecticut",6891,4.32
ACSSF,CT,1400000US09120090500,"Census Tract 905, Greater Bridgeport Planning Region, Connecticut",,,09120090500,8916506,35371,09,,"Census Tract 905, Greater Bridgeport Planning Region, Connecticut",5111,4.08
ACSSF,CT,1400000US09120090600,"Census Tract 906, Greater Bridgeport Planning Region, Connecticut",,,09120090600,8077308,235157,09,,"Census Tract 906, Greater Bridgeport Planning Region, Connecticut",3504,0
ACSSF,CT,1400000US09120090700,"Census Tract 907, Greater Bridgeport Planning Region, Connecticut",,,09120090700,12819470,7898,09,,"Census Tract 907, Greater Bridgeport Planning Region, Connecticut",5626,8.05
ACSSF,CT,1400000US09120100100,"Census Tract 1001, Greater Bridgeport Planning Region, Connecticut",,,09120100100,21959638,26341,09,,"Census Tract 1001, Greater Bridgeport Planning Region, Connecticut",5466,4.56
ACSSF,CT,1400000US09120100200,"Census Tract 1002, Greater Bridgeport Planning Region, Connecticut",,,09120100200,16376641,66768,09,,"Census Tract 1002, Greater Bridgeport Planning Region, Connecticut",6637,3.47
ACSSF,CT,1400000US09120100300,"Census Tract 1003, Greater Bridgeport Planning Region, Connecticut",,,09120100300,29186165,417988,09,,"Census Tract 1003, Greater Bridgeport Planning Region, Connecticut",6730,0.86
ACSSF,CT,1400000US09120105100,"Census Tract 1051, Greater Bridgeport Planning Region, Connecticut",,,09120105100,31856125,1290889,09,,"Census Tract 1051, Greater Bridgeport Planning Region, Connecticut",4057,0
ACSSF,CT,1400000US09120105200,"Census Tract 1052, Greater Bridgeport Planning Region, Connecticut",,,09120105200,39169961,1941105,09,,"Census Tract 1052, Greater Bridgeport Planning Region, Connecticut",3555,23.41
ACSSF,CT,1400000US09120257200,"Census Tract 2572, Greater Bridgeport Planning Region, Connecticut",,,09120257200,1537836,39122,09,,"Census Tract 2572, Greater Bridgeport Planning Region, Connecticut",4419,44.34
ACSSF,CT,1400000US09120990000,"Census Tract 9900, Greater Bridgeport Planning Region, Connecticut",,,09120990000,0,230554513,09,,"Census Tract 9900, Greater Bridgeport Planning Region, Connecticut",0,
ACSSF,CT,1400000US09130541100,"Census Tract 5411, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541100,1560653,126325,09,,"Census Tract 5411, Lower Connecticut River Valley Planning Region, Connecticut",2144,55.04
ACSSF,CT,1400000US09130541200,"Census Tract 5412, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541200,8848906,160514,09,,"Census Tract 5412, Lower Connecticut River Valley Planning Region, Connecticut",5463,0
ACSSF,CT,1400000US09130541301,"Census Tract 5413.01, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541301,1065043,0,09,,"Census Tract 5413.01, Lower Connecticut River Valley Planning Region, Connecticut",1864,0
ACSSF,CT,1400000US09130541302,"Census Tract 5413.02, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541302,1090277,0,09,,"Census Tract 5413.02, Lower Connecticut River Valley Planning Region, Connecticut",3773,24.44
ACSSF,CT,1400000US09130541401,"Census Tract 5414.01, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541401,22388715,185298,09,,"Census Tract 5414.01, Lower Connecticut River Valley Planning Region, Connecticut",3350,0
ACSSF,CT,1400000US09130541402,"Census Tract 5414.02, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541402,8009316,117558,09,,"Census Tract 5414.02, Lower Connecticut River Valley Planning Region, Connecticut",5690,4.48
ACSSF,CT,1400000US09130541500,"Census Tract 5415, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541500,1223466,914,09,,"Census Tract 5415, Lower Connecticut River Valley Planning Region, Connecticut",3330,21.09
ACSSF,CT,1400000US09130541600,"Census Tract 5416, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541600,676257,200773,09,,"Census Tract 5416, Lower Connecticut River Valley Planning Region, Connecticut",1368,42.61
ACSSF,CT,1400000US09130541700,"Census Tract 5417, Lower Connecticut River Valley Planning Region, Connecticut",,,09130541700,1859404,134564,09,,"Census Tract 5417, Lower Connecticut River Valley Planning Region, Connecticut",3684,51.96
ACSSF,CT,1400000US09130542000,"Census Tract 5420, Lower Connecticut River Valley Planning Region, Connecticut",,,09130542000,4055346,46026,09,,"Census Tract 5420, Lower Connecticut River Valley Planning Region, Connecticut",4831,12.86
ACSSF,CT,1400000US09130542100,"Census Tract 5421, Lower Connecticut River Valley Planning Region, Connecticut",,,09130542100,4876226,105245,09,,"Census Tract 5421, Lower Connecticut River Valley Planning Region, Connecticut",4025,22.97
ACSSF,CT,1400000US09130542200,"Census Tract 5422, Lower Connecticut River Valley Planning Region, Connecticut",,,09130542200,3806501,7061,09,,"Census Tract 5422, Lower Connecticut River Valley Planning Region, Connecticut",1692,3.77
ACSSF,CT,1400000US09130550100,"Census Tract 5501, Lower Connecticut River Valley Planning Region, Connecticut",,,09130550100,32757816,2145839,09,,"Census Tract 5501, Lower Connecticut River Valley Planning Region, Connecticut",6017,6.44
ACSSF,CT,1400000US09130550201,"Census Tract 5502.01, Lower Connecticut River Valley Planning Region, Connecticut",,,09130550201,32077115,0,09,,"Census Tract 5502.01, Lower Connecticut River Valley Planning Region, Connecticut",3997,0
ACSSF,CT,1400000US09130550202,"Census Tract 5502.02, Lower Connecticut River Valley Planning Region, Connecticut",,,09130550202,27500688,1081821,09,,"Census Tract 5502.02, Lower Connecticut River Valley Planning Region, Connecticut",2820,2.06
ACSSF,CT,1400000US09130560100,"Census Tract 5601, Lower Connecticut River Valley Planning Region, Connecticut",,,09130560100,54709142,2797188,09,,"Census Tract 5601, Lower Connecticut River Valley Planning Region, Connecticut",5895,0.99
ACSSF,CT,1400000US09130560200,"Census Tract 5602, Lower Connecticut River Valley Planning Region, Connecticut",,,09130560200,5767184,1099114,09,,"Census Tract 5602, Lower Connecticut River Valley Planning Region, Connecticut",3526,8.39
ACSSF,CT,1400000US09130570100,"Census Tract 5701, Lower Connecticut River Valley Planning Region, Connecticut",,,09130570100,10147045,57727,09,,"Census Tract 5701, Lower Connecticut River Valley Planning Region, Connecticut",5178,6.48
ACSSF,CT,1400000US09130570200,"Census Tract 5702, Lower Connecticut River Valley Planning Region, Connecticut",,,09130570200,6431331,18619,09,,"Census Tract 5702, Lower Connecticut River Valley Planning Region, Connecticut",3370,1.77
ACSSF,CT,1400000US09130570300,"Census Tract 5703, Lower Connecticut River Valley Planning Region, Connecticut",,,09130570300,15672804,1214999,09,,"Census Tract 5703, Lower Connecticut River Valley Planning Region, Connecticut",5753,7.71
ACSSF,CT,1400000US09130580100,"Census Tract 5801, Lower Connecticut River Valley Planning Region, Connecticut",,,09130580100,32759592,1581755,09,,"Census Tract 5801, Lower Connecticut River Valley Planning Region, Connecticut",4236,4.1
ACSSF,CT,1400000US09130585100,"Census Tract 5851, Lower Connecticut River Valley Planning Region, Connecticut",,,09130585100,61276966,395266,09,,"Census Tract 5851, Lower Connecticut River Valley Planning Region, Connecticut",7182,2.24
ACSSF,CT,1400000US09130590101,"Census Tract 5901.01, Lower Connecticut River Valley Planning Region, Connecticut",,,09130590101,53429271,5442244,09,,"Census Tract 5901.01, Lower Connecticut River Valley Planning Region, Connecticut",3825,2.5
ACSSF,CT,1400000US09130590102,"Census Tract 5901.02, Lower Connecticut River Valley Planning Region, Connecticut",,,09130590102,60366785,632142,09,,"Census Tract 5901.02, Lower Connecticut River Valley Planning Region, Connecticut",4737,4.25
ACSSF,CT,1400000US09130595101,"Census Tract 5951.01, Lower Connecticut River Valley Planning Region, Connecticut",,,09130595101,88816450,2206060,09,,"Census Tract 5951.01, Lower Connecticut River Valley Planning Region, Connecticut",3472,14.65
ACSSF,CT,1400000US09130595102,"Census Tract 5951.02, Lower Connecticut River Valley Planning Region, Connecticut",,,09130595102,51699559,3827724,09,,"Census Tract 5951.02, Lower Connecticut River Valley Planning Region, Connecticut",5462,0
ACSSF,CT,1400000US09130600100,"Census Tract 6001, Lower Connecticut River Valley Planning Region, Connecticut",,,09130600100,41573119,2010913,09,,"Census Tract 6001, Lower Connecticut River Valley Planning Region, Connecticut",3786,27.52
ACSSF,CT,1400000US09130610100,"Census Tract 6101, Lower Connecticut River Valley Planning Region, Connecticut",,,09130610100,5273485,2536626,09,,"Census Tract 6101, Lower Connecticut River Valley Planning Region, Connecticut",2179,32.63
ACSSF,CT,1400000US09130610200,"Census Tract 6102, Lower Connecticut River Valley Planning Region, Connecticut",,,09130610200,8192788,4470427,09,,"Census Tract 6102, Lower Connecticut River Valley Planning Region, Connecticut",3656,6.95
ACSSF,CT,1400000US09130610300,"Census Tract 6103, Lower Connecticut River Valley Planning Region, Connecticut",,,09130610300,16435816,223402,09,,"Census Tract 6103, Lower Connecticut River Valley Planning Region, Connecticut",4250,4.81
ACSSF,CT,1400000US09130610400,"Census Tract 6104, Lower Connecticut River Valley Planning Region, Connecticut",,,09130610400,12073364,52873,09,,"Census Tract 6104, Lower Connecticut River Valley Planning Region, Connecticut",3232,0
ACSSF,CT,1400000US09130620100,"Census Tract 6201, Lower Connecticut River Valley Planning Region, Connecticut",,,09130620100,35001764,1684245,09,,"Census Tract 6201, Lower Connecticut River Valley Planning Region, Connecticut",4432,2.5
ACSSF,CT,1400000US09130630101,"Census Tract 6301.01, Lower Connecticut River Valley Planning Region, Connecticut",,,09130630101,16730087,345298,09,,"Census Tract 6301.01, Lower Connecticut River Valley Planning Region, Connecticut",4041,2.64
ACSSF,CT,1400000US09130630102,"Census Tract 6301.02, Lower Connecticut River Valley Planning Region, Connecticut",,,09130630102,10212089,3418887,09,,"Census Tract 6301.02, Lower Connecticut River Valley Planning Region, Connecticut",2725,0
ACSSF,CT,1400000US09130640100,"Census Tract 6401, Lower Connecticut River Valley Planning Region, Connecticut",,,09130640100,91506573,1170681,09,,"Census Tract 6401, Lower Connecticut River Valley Planning Region, Connecticut",6219,0
ACSSF,CT,1400000US09130650100,"Census Tract 6501, Lower Connecticut River Valley Planning Region, Connecticut",,,09130650100,82353554,6919728,09,,"Census Tract 6501, Lower Connecticut River Valley Planning Region, Connecticut",2356,5.72
ACSSF,CT,1400000US09130660101,"Census Tract 6601.01, Lower Connecticut River Valley Planning Region, Connecticut",,,09130660101,29356011,6721978,09,,"Census Tract 6601.01, Lower Connecticut River Valley Planning Region, Connecticut",3386,0
ACSSF,CT,1400000US09130660103,"Census Tract 6601.03, Lower Connecticut River Valley Planning Region, Connecticut",,,09130660103,20531283,315132,09,,"Census Tract 6601.03, Lower Connecticut River Valley Planning Region, Connecticut",2752,2.82
ACSSF,CT,1400000US09130660104,"Census Tract 6601.04, Lower Connecticut River Valley Planning Region, Connecticut",,,09130660104,9717710,8002167,09,,"Census Tract 6601.04, Lower Connecticut River Valley Planning Region, Connecticut",1506,0
ACSSF,CT,1400000US09130670100,"Census Tract 6701, Lower Connecticut River Valley Planning Region, Connecticut",,,09130670100,25188555,4830189,09,,"Census Tract 6701, Lower Connecticut River Valley Planning Region, Connecticut",5030,4.11
ACSSF,CT,1400000US09130670200,"Census Tract 6702, Lower Connecticut River Valley Planning Region, Connecticut",,,09130670200,13814587,12084886,09,,"Census Tract 6702, Lower Connecticut River Valley Planning Region, Connecticut",5485,5.39
ACSSF,CT,1400000US09130680101,"Census Tract 6801.01, Lower Connecticut River Valley Planning Region, Connecticut",,,09130680101,30040880,604541,09,,"Census Tract 6801.01, Lower Connecticut River Valley Planning Region, Connecticut",2922,2.64
ACSSF,CT,1400000US09130680102,"Census Tract 6801.02, Lower Connecticut River Valley Planning Region, Connecticut",,,09130680102,10803050,14350388,09,,"Census Tract 6801.02, Lower Connecticut River Valley Planning Region, Connecticut",3910,5.85
ACSSF,CT,1400000US09130680200,"Census Tract 6802, Lower Connecticut River Valley Planning Region, Connecticut",,,09130680200,46775743,2403946,09,,"Census Tract 6802, Lower Connecticut River Valley Planning Region, Connecticut",6432,10.57
ACSSF,CT,1400000US09130990100,"Census Tract 9901, Lower Connecticut River Valley Planning Region, Connecticut",,,09130990100,0,145359959,09,,"Census Tract 9901, Lower Connecticut River Valley Planning Region, Connecticut",0,
ACSSF,CT,1400000US09140110100,"Census Tract 1101, Naugatuck Valley Planning Region, Connecticut",,,09140110100,787597,87527,09,,"Census Tract 1101, Naugatuck Valley Planning Region, Connecticut",3521,6.26
ACSSF,CT,1400000US09140110201,"Census Tract 1102.01, Naugatuck Valley Planning Region, Connecticut",,,09140110201,3233210,397179,09,,"Census Tract 1102.01, Naugatuck Valley Planning Region, Connecticut",5322,7.96
ACSSF,CT,1400000US09140110202,"Census Tract 1102.02, Naugatuck Valley Planning Region, Connecticut",,,09140110202,10303622,558984,09,,"Census Tract 1102.02, Naugatuck Valley Planning Region, Connecticut",5003,10.88
ACSSF,CT,1400000US09140110301,"Census Tract 1103.01, Naugatuck Valley Planning Region, Connecticut",,,09140110301,10336294,86122,09,,"Census Tract 1103.01, Naugatuck Valley Planning Region, Connecticut",6269,2.02
ACSSF,CT,1400000US09140110302,"Census Tract 1103.02, Naugatuck Valley Planning Region, Connecticut",,,09140110302,7856027,1443071,09,,"Census Tract 1103.02, Naugatuck Valley Planning Region, Connecticut",3195,0
